,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure,TotalCharges,MonthlyCharges
6964,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0.676056338028169,0.31914463344735133,0.3767465069860279
1641,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1.0,0.7177648608671536,0.6841317365269461
4823,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0.0,0.004056115373948415,0.35329341317365276
5497,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0.676056338028169,0.29148562447998516,0.3318363273453094
6288,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.014084507042253521,0.014595081815660533,0.6077844311377245
4207,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0.28169014084507044,0.11470948506979753,0.249500998003992
4775,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0.323943661971831,0.2787857076823518,0.8058882235528941
4972,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.9859154929577465,0.21434431912729962,0.06487025948103792
6398,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0.9859154929577465,0.890363548118702,0.8727544910179641
6235,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.295774647887324,0.09953660904132385,0.21457085828343309
6140,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.02816901408450704,0.004524128686327077,0.013972055888223534
6425,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0.7183098591549296,0.26084519737450307,0.2564870259481038
4601,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0.619718309859155,0.546477766478691,0.849301397205589
2694,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.09859154929577466,0.0174378293427013,0.010978043912175633
2260,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.02816901408450704,0.022961542017195153,0.6142714570858283
2319,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0.14084507042253522,0.11571484700009244,0.719061876247505
3657,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0.5070422535211268,0.09741610428029952,0.05538922155688625
952,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.295774647887324,0.1426342793750578,0.3647704590818363
3316,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0.35211267605633806,0.13539451788850884,0.29241516966067865
3555,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0.26760563380281693,0.1982585282425811,0.6656686626746506
6638,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.7887323943661972,0.12710894887676805,0.021956087824351295
6004,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0.9295774647887325,0.6447547841360821,0.6611776447105788
940,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0.323943661971831,0.05924701858186187,0.024950099800399195
3742,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0.5633802816901409,0.49269090320791337,0.877744510978044
1965,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.323943661971831,0.13769413885550524,0.30938123752495006
3491,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0.6056338028169015,0.3734399556254044,0.5229540918163673
3080,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.014084507042253521,0.0022649533142276045,0.05738522954091815
6194,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0.943661971830986,0.6603667837662938,0.6497005988023952
2272,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0.0,0.003582324119441619,0.312375249500998
2557,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.02816901408450704,0.014196403808819447,0.26846307385229545
889,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0.8732394366197184,0.7160603679393548,0.8183632734530939
5885,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.3098591549295775,0.06005015253767218,0.05788423153692615
5627,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.08450704225352114,0.053896644171211976,0.5618762475049899
5972,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0.19718309859154928,0.08531131552186373,0.3637724550898203
6695,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.9859154929577465,0.6016108902653231,0.5244510978043913
62,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1.0,0.34010700748821293,0.23502994011976047
4512,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0.971830985915493,0.6001895165018026,0.5683632734530939
5404,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0.6338028169014085,0.5368112692983267,0.7694610778443114
1083,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0.014084507042253521,0.017599611722288987,0.6227544910179641
3386,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0.8028169014084507,0.45685032818711285,0.4975049900199601
1188,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0.47887323943661975,0.4059755477489137,0.8053892215568863
458,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.014084507042253521,0.0022129518350744192,0.01447105788423153
1069,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.26760563380281693,0.11984029767957845,0.3537924151696607
3205,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1.0,0.9579885827863548,0.9885229540918163
4083,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0.943661971830986,0.7895904594619579,0.814870259481038
4396,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0.0,0.0007222427660164552,0.06536926147704591
1162,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0.9295774647887325,0.5746336784690764,0.5369261477045908
1307,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0.49295774647887325,0.3075367477119349,0.5688622754491017
873,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0.8309859154929577,0.34766455579180916,0.32185628742514966
1128,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0.36619718309859156,0.059044790607377266,0.008483033932135703
4144,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.28169014084507044,0.2537845520939262,0.8512974051896207
6083,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0.8873239436619719,0.1767819173523158,0.05838323353293412
2589,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.02816901408450704,0.024608255523712673,0.5738522954091816
4893,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.014084507042253521,0.006477073125635575,0.26047904191616766
233,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1.0,0.17889086622908387,0.01696606786427146
4880,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.6901408450704226,0.12119811407968938,0.01996007984031936
1160,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0.3098591549295775,0.2666173615605066,0.7639720558882235
4614,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.08450704225352114,0.014502634741610428,0.01696606786427146
4109,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0.014084507042253521,0.004333456596098732,0.06487025948103792
3505,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0.11267605633802817,0.019806785615235276,0.06387225548902195
1709,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0.4084507042253521,0.23979037625959138,0.5044910179640718
1993,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0.0,0.0031027549228066927,0.27095808383233533
1819,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0.8450704225352113,0.3727408246279005,0.32734530938123757
6243,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1.0,0.6864715263011926,0.6492015968063871
571,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0.647887323943662,0.3160707682351853,0.40968063872255495
2090,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0.6619718309859155,0.1622677267264491,0.1092814371257485
4941,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0.02816901408450704,0.004541462512711472,0.012475049900199597
3195,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.11267605633802817,0.0733856429694,0.6187624750499001
199,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.0,0.00021956180086900225,0.021956087824351295
4394,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.25352112676056343,0.13009036701488397,0.4091816367265469
281,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.1267605633802817,0.055398909124526205,0.32584830339321363
1027,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.647887323943662,0.5311546639548859,0.7619760479041917
3033,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0.943661971830986,0.8707069889987982,0.9206586826347305
5205,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.5070422535211268,0.38867638901728757,0.7250499001996009
1527,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1.0,0.17043773689562725,0.024451097804391198
6526,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0.676056338028169,0.5836646020153462,0.8188622754491017
6802,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0.26760563380281693,0.21498567070352223,0.7040918163672654
6290,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0.9859154929577465,0.758817139687529,0.75
5165,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.0,0.005870389202181751,0.5099800399201597
2110,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.02816901408450704,0.005442821484700008,0.016467065868263464
2521,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0.49295774647887325,0.3598386798557825,0.6656686626746506
66,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0.647887323943662,0.4196519367662013,0.6022954091816368
2814,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0.8591549295774649,0.3454862716095035,0.3008982035928144
1087,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0.4366197183098592,0.31750369788296195,0.6896207584830341
4860,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.16901408450704225,0.0660418785245447,0.21956087824351295
2311,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0.6619718309859155,0.583479707867246,0.8577844311377245
2262,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0.014084507042253521,0.014699084773966904,0.6152694610778444
2526,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.0,6.355736340944761e-05,0.008483033932135703
5265,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0.9154929577464789,0.6911863270777481,0.7020958083832336
6264,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0.6056338028169015,0.5037787741517982,0.8138722554890219
5776,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1.0,0.6889271517056486,0.6362275449101795
6624,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0.8873239436619719,0.442197466950171,0.41417165668662675
6041,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.056338028169014086,0.010486964962558933,0.013972055888223534
5093,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0.676056338028169,0.36749445317555696,0.47504990019960086
3675,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.0,0.00019067209022834413,0.019461077844311364
446,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.0,0.005858833317925487,0.5089820359281436
5368,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.02816901408450704,0.025035823241194414,0.5164670658682635
1319,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0.0,6.933530553757941e-05,0.0089820359281437
1230,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0.647887323943662,0.4620735878709438,0.685129740518962
5969,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0.4225352112676057,0.312632892668947,0.6891217564870258
2288,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0.056338028169014086,0.04640843117315337,0.6661676646706587
2969,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0.9014084507042254,0.8457405010631414,0.9056886227544911
1439,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0.056338028169014086,0.038226865119718956,0.5688622754491017
5722,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0.36619718309859156,0.3292155865766848,0.8557884231536927
3969,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0.0,0.0059050568549505415,0.5129740518962076
3481,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.04225352112676056,0.022614865489507256,0.3208582834331338
1926,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0.676056338028169,0.560876398261995,0.810878243512974
396,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0.4507042253521127,0.42477697143385407,0.9116766467065869
4107,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1.0,0.7976853563834704,0.7574850299401197
6104,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.04225352112676056,0.009088702967551076,0.05339321357285426
4407,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.09859154929577466,0.018472080983636865,0.017964071856287428
6446,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0.8028169014084507,0.5901474530831099,0.7115768463073853
3097,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.014084507042253521,0.0027791901636313207,0.018463073852295397
4554,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0.26760563380281693,0.2524787371729684,0.8947105788423155
1513,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.0,0.0008031339558102982,0.07235528942115771
3215,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.5633802816901409,0.39522857539058887,0.6157684630738522
5548,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.971830985915493,0.19706249422205788,0.056886227544910184
6052,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0.5633802816901409,0.3591106591476379,0.5978043912175648
6120,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0.07042253521126761,0.03914555791809189,0.408183632734531
2803,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0.5915492957746479,0.08787094388462605,0.010978043912175633
6984,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.4225352112676057,0.08902075436812425,0.06437125748502992
4846,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.08450704225352114,0.05428954423592493,0.5049900199600799
3508,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0.971830985915493,0.9152722566330775,0.9491017964071857
3283,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.9577464788732395,0.16453268004067673,0.017964071856287428
4088,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.08450704225352114,0.057912313950263465,0.5494011976047903
3899,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0.7183098591549296,0.6504922806693167,0.9036926147704591
2840,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0.3098591549295775,0.22164186003512987,0.6571856287425151
1547,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0.8732394366197184,0.7921443098825922,0.8877245508982037
3327,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0.9154929577464789,0.7227685587501155,0.7659680638722555
492,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.014084507042253521,0.013930618470925396,0.5573852295409183
4834,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.9295774647887325,0.18507904224831284,0.06087824351297402
4130,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.1267605633802817,0.041040722936119066,0.17664670658682635
409,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0.0,8.666913192197437e-05,0.010479041916167664
3409,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0.971830985915493,0.8893177405935101,0.9491017964071857
3938,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.014084507042253521,0.012041231395026346,0.3233532934131737
2226,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.3098591549295775,0.09182305630026809,0.1601796407185629
6196,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0.9577464788732395,0.8565105851899787,0.9131736526946108
2867,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.323943661971831,0.05876167144309882,0.018962075848303367
2126,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.0,0.002958306369603402,0.25848303393213573
312,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0.5915492957746479,0.5634938060460387,0.9630738522954092
4152,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0.9014084507042254,0.5674748081723213,0.5748502994011977
3959,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0.8169014084507042,0.4190914763797725,0.42714570858283435
2021,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0.8591549295774649,0.7865859295553295,0.8942115768463075
6716,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0.02816901408450704,0.024169131921974667,0.5543912175648702
6891,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0.04225352112676056,0.012798141813811592,0.10479041916167664
2918,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0.09859154929577466,0.040740269945456216,0.24750499001996007
4617,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0.014084507042253521,0.0024267356938152906,0.021457085828343297
1660,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.647887323943662,0.12946634926504577,0.06836327345309379
6671,1,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0.8169014084507042,0.6952019968567995,0.813373253493014
2015,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.3802816901408451,0.1607885735416474,0.312874251497006
725,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0.11267605633802817,0.021459277063880927,0.026946107784431128
1265,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0.7746478873239437,0.6061581307201627,0.7609780439121756
3599,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0.619718309859155,0.4070271332162336,0.62624750499002
3669,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0.6056338028169015,0.5658107608394194,0.9276447105788423
3910,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0.647887323943662,0.5904016825367477,0.8767465069860281
1358,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.1267605633802817,0.08281524452251085,0.5149700598802396
4609,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0.33802816901408456,0.16724253489877045,0.3647704590818363
2821,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.0,0.006419293704354257,0.5573852295409183
3312,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.0,0.00016756032171581737,0.01746506986027943
5359,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0.1267605633802817,0.03149556254044559,0.11077844311377244
5863,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0.28169014084507044,0.24274868262919477,0.7864271457085827
5986,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0.14084507042253522,0.09346976980678562,0.6047904191616766
6421,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0.28169014084507044,0.17403161689932511,0.5239520958083832
2357,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0.9295774647887325,0.5830636960340205,0.5643712574850299
3360,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0.16901408450704225,0.1203834242396228,0.6452095808383234
6242,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1.0,0.8828059998151059,0.8872255489021956
4459,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0.0,0.009406489784598317,0.815369261477046
721,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.8450704225352113,0.1487357862623648,0.01996007984031936
6285,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0.35211267605633806,0.1553110844041786,0.3592814371257485
487,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1.0,0.7145118794490154,0.6991017964071855
2485,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.18309859154929578,0.12170079504483682,0.6177644710578842
2825,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0.19718309859154928,0.04157229361190718,0.07784431137724551
5801,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.46478873239436624,0.27809813256910415,0.5688622754491017
5988,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.15492957746478872,0.028103910511232316,0.024950099800399195
179,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.8450704225352113,0.14250138670611076,0.01996007984031936
139,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.0,0.005962836276231858,0.5179640718562875
4416,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0.22535211267605634,0.1506540630489045,0.5673652694610778
3623,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0.5070422535211268,0.2954377368956272,0.5359281437125749
3381,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0.5633802816901409,0.3815637422575575,0.6117764471057883
2800,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.26760563380281693,0.04896805953591569,0.017964071856287428
6257,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.0,0.006257511324766572,0.5434131736526946
1941,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.02816901408450704,0.019673892946288248,0.3602794411177645
6162,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0.8309859154929577,0.3338148285106776,0.3083832335329342
